task,period,target_day,age_days,day_gate,model_name,weight_before,loss,normalized_loss,weight_after
dayahead,9_16,2026-01-29,26,0.35517241379310344,timemixer,0.03411248928861738,10.429890093989426,1.0,0.03
dayahead,9_16,2026-01-29,26,0.35517241379310344,timesfm,0.9295392154732552,7.916834693193948,0.7590525520260554,0.7492055470079803
dayahead,9_16,2026-01-28,27,0.3413793103448276,lightgbm,0.037073398855117026,24.194793658927658,1.0,0.03
dayahead,9_16,2026-01-28,27,0.3413793103448276,timemixer,0.037073398855117026,39.80476313419565,1.6451788634910742,0.03
dayahead,9_16,2026-01-28,27,0.3413793103448276,timesfm,0.925853202289766,16.50541312429619,0.6821886293791906,0.7684746884842881
dayahead,9_16,2026-01-27,28,0.3275862068965517,lightgbm,0.03621112439160408,40.035576626438164,1.0,0.03
dayahead,9_16,2026-01-27,28,0.3275862068965517,timemixer,0.03621112439160408,46.607851972612735,1.1641608763999782,0.03
dayahead,9_16,2026-01-27,28,0.3275862068965517,timesfm,0.9275777512167918,27.305854198956364,0.682039738149406,0.7757537762254928
dayahead,9_16,2026-01-26,29,0.3137931034482759,lightgbm,0.035895739694397466,31.650125143725205,1.0358043616739228,0.03
dayahead,9_16,2026-01-26,29,0.3137931034482759,timemixer,0.035895739694397466,30.55608405874704,1.0,0.03
dayahead,9_16,2026-01-26,29,0.3137931034482759,timesfm,0.9282085206112052,9.485148365180146,0.31041766827660333,0.8586237937620865
dayahead,9_16,2026-01-25,30,0.3,lightgbm,0.03265754730469095,21.56624509686815,1.031385099503982,0.03
dayahead,9_16,2026-01-25,30,0.3,timemixer,0.03265754730469095,15.627505564876643,0.7473705464086551,0.03
dayahead,9_16,2026-01-25,30,0.3,timesfm,0.9346849053906182,20.909983193707063,1.0,0.7352491878986159
dayahead,17_24,2026-02-23,1,0.85,lightgbm,0.3333333333333333,28.08581421184163,1.399287492157407,0.12871845446345836
dayahead,17_24,2026-02-23,1,0.85,timemixer,0.3333333333333333,17.429108819050043,0.8683506123765639,0.1846873829631152
dayahead,17_24,2026-02-23,1,0.85,timesfm,0.3333333333333333,20.071510943429654,1.0,0.16887233078852984
dayahead,17_24,2026-02-22,2,0.8147783251231526,lightgbm,0.26689670598161513,13.982358402319452,0.7521821720014105,0.1634606568234506
dayahead,17_24,2026-02-22,2,0.8147783251231526,timemixer,0.382947840344168,18.589058505754153,1.0,0.19955225517161948
dayahead,17_24,2026-02-22,2,0.8147783251231526,timesfm,0.35015545367421697,55.84518649262952,3.004196607124719,0.04941103527183563
dayahead,17_24,2026-02-21,3,0.7795566502463054,lightgbm,0.3963413325212778,63.01125629759744,1.0,0.21243381278535642
dayahead,17_24,2026-02-21,3,0.7795566502463054,timemixer,0.4838522508065628,127.77117288467504,2.0277515541226694,0.136617059508838
dayahead,17_24,2026-02-21,3,0.7795566502463054,timesfm,0.11980641667215948,29.786384357487353,0.47271529100782395,0.0892169074262238
dayahead,17_24,2026-02-20,4,0.7443349753694581,lightgbm,0.4847123667655267,115.11612995351135,1.0,0.26722411183587513
dayahead,17_24,2026-02-20,4,0.7443349753694581,timemixer,0.3117205184373567,198.70160604197184,1.726096995462024,0.11152753604358599
dayahead,17_24,2026-02-20,4,0.7443349753694581,timesfm,0.20356711479711664,82.83543466646726,0.7195814756795563,0.13262266953894308
dayahead,17_24,2026-02-19,5,0.7091133004926108,lightgbm,0.5225606815471602,65.82295180808666,1.0160508403577737,0.2936371971860619
dayahead,17_24,2026-02-19,5,0.7091133004926108,timemixer,0.21809373729720308,64.78312816011152,1.0,0.1236721753527534
dayahead,17_24,2026-02-19,5,0.7091133004926108,timesfm,0.2593455811556367,41.00788874727058,0.6330026028678265,0.18110283345123798
dayahead,17_24,2026-02-18,6,0.6738916256157634,lightgbm,0.4906938632714699,28.580257673814543,1.452915862626052,0.22419902703492223
dayahead,17_24,2026-02-18,6,0.6738916256157634,timemixer,0.20666720049291418,19.670965407561567,1.0,0.12054178688017292
dayahead,17_24,2026-02-18,6,0.6738916256157634,timesfm,0.3026389362356159,4.662612194218938,0.25,0.2644790759542511
dayahead,17_24,2026-02-17,7,0.6386699507389163,lightgbm,0.36801002521930815,38.07523997841611,1.0409189111547839,0.21621370130231052
dayahead,17_24,2026-02-17,7,0.6386699507389163,timemixer,0.19786252695397785,36.5784880747107,1.0,0.11870441798118316
dayahead,17_24,2026-02-17,7,0.6386699507389163,timesfm,0.4341274478267141,22.663194104980168,0.6195771147973949,0.31632618786379624
dayahead,17_24,2026-02-16,8,0.603448275862069,lightgbm,0.3320009079993541,8.276265606555388,0.9648676344425683,0.20837504051394248
dayahead,17_24,2026-02-16,8,0.603448275862069,timemixer,0.1822732524160647,8.577617603824823,1.0,0.11247695175139494
dayahead,17_24,2026-02-16,8,0.603448275862069,timesfm,0.4857258395845811,13.026416788260494,1.5186520768251452,0.23334124821710817
dayahead,17_24,2026-02-15,9,0.5896551724137931,lightgbm,0.3759970806077395,23.184128161985498,1.3438523659456616,0.19946799156739872
dayahead,17_24,2026-02-15,9,0.5896551724137931,timemixer,0.20295619566467393,17.25199043398711,1.0,0.1266295674909388
dayahead,17_24,2026-02-15,9,0.5896551724137931,timesfm,0.42104672372758645,13.425512607268253,0.7782007913022869,0.2916772004412139
dayahead,17_24,2026-02-14,10,0.5758620689655172,lightgbm,0.32288141996766634,51.73751055477155,1.8352223823464082,0.13863119983897224
dayahead,17_24,2026-02-14,10,0.5758620689655172,timemixer,0.20497692005662257,26.782479421914868,0.9500226269641645,0.13232113266578022
dayahead,17_24,2026-02-14,10,0.5758620689655172,timesfm,0.4721416599757111,28.19141214299217,1.0,0.29784982378499586
dayahead,17_24,2026-02-13,11,0.5620689655172414,lightgbm,0.24372481416605846,32.7050860814284,1.315368390887927,0.13490591066980112
dayahead,17_24,2026-02-13,11,0.5620689655172414,timemixer,0.23263120788588523,18.62269144755768,0.7489874700952464,0.1661130051794922
dayahead,17_24,2026-02-13,11,0.5620689655172414,timesfm,0.5236439779480564,24.863822415065894,1.0,0.33400529615159874
dayahead,17_24,2026-02-12,12,0.5482758620689655,lightgbm,0.21244215278772965,10.570363371871496,1.0,0.13700933188739534
dayahead,17_24,2026-02-12,12,0.5482758620689655,timemixer,0.2615853097255745,7.862823634594552,0.7438555665473239,0.18876257735833396
dayahead,17_24,2026-02-12,12,0.5482758620689655,timesfm,0.525972537486696,18.459867428639072,1.74637964459785,0.24450866724956652
dayahead,17_24,2026-02-11,13,0.5344827586206896,lightgbm,0.24024898889139268,21.083939068573542,1.9539075400688888,0.10418955929434218
dayahead,17_24,2026-02-11,13,0.5344827586206896,timemixer,0.3309994854083743,10.790653414352548,1.0,0.2158385369038145
dayahead,17_24,2026-02-11,13,0.5344827586206896,timesfm,0.428751525700233,8.006931257846166,0.7420246902931958,0.3121856472880065
